dog_SubStatusCode,Health,EnergyLevel,RespondsToCommandKennel,GoodWStrangers,StaysOnCommand,BehavesWellClass,NailCutting,Breed,Sex,GoodAppetite,FoodType,ExerciseType
1,5,5,3,4,3,4,4,Labrador Retriever,M,Yes,Iams Puppy,"LLW, fetch, swimming, etc..."
0,5,4,4,4,5,4,4,Labrador Retriever,F,Yes,Iams Lamb & Rice   -  Red Bag,"Walks, play ball, frisbee.  Backyard running."
0,5,4,4,4,5,4,4,Labrador Retriever,F,Yes,Iams Lamb & Rice   -  Red Bag,"Walks, play ball, frisbee.  Backyard running."
0,5,4,4,4,5,4,4,Labrador Retriever,F,Yes,Iams Lamb & Rice   -  Red Bag,"Walks, play ball, frisbee.  Backyard running."
0,5,4,4,4,5,4,4,Labrador Retriever,F,Yes,Iams Lamb & Rice   -  Red Bag,"Walks, play ball, frisbee.  Backyard running."
0,5,4,4,4,5,4,4,Labrador Retriever,F,Yes,Iams Lamb & Rice   -  Red Bag,"Walks, play ball, frisbee.  Backyard running."
0,5,4,4,4,5,4,4,Labrador Retriever,F,Yes,Iams Lamb & Rice   -  Red Bag,"Walks, play ball, frisbee.  Backyard running."
0,5,4,4,4,5,4,4,Labrador Retriever,F,Yes,Iams Lamb & Rice   -  Red Bag,"Walks, play ball, frisbee.  Backyard running."
0,5,4,4,4,5,4,4,Labrador Retriever,F,Yes,Iams Lamb & Rice   -  Red Bag,"Walks, play ball, frisbee.  Backyard running."
0,5,4,4,4,5,4,4,Labrador Retriever,F,Yes,Iams Lamb & Rice   -  Red Bag,"Walks, play ball, frisbee.  Backyard running."
0,5,4,4,4,5,4,4,Labrador Retriever,F,Yes,Iams Lamb & Rice   -  Red Bag,"Walks, play ball, frisbee.  Backyard running."
0,4,4,5,4,5,4,3,Labrador Retriever,F,Yes,Iams,"Walks, free running in backyard."
0,4,4,5,4,5,4,3,Labrador Retriever,F,Yes,Iams,"Walks, free running in backyard."
0,4,4,5,4,5,4,3,Labrador Retriever,F,Yes,Iams,"Walks, free running in backyard."
0,4,4,5,4,5,4,3,Labrador Retriever,F,Yes,Iams,"Walks, free running in backyard."
0,4,4,5,4,5,4,3,Labrador Retriever,F,Yes,Iams,"Walks, free running in backyard."
0,4,4,5,4,5,4,3,Labrador Retriever,F,Yes,Iams,"Walks, free running in backyard."
0,4,4,5,4,5,4,3,Labrador Retriever,F,Yes,Iams,"Walks, free running in backyard."
0,4,4,5,4,5,4,3,Labrador Retriever,F,Yes,Iams,"Walks, free running in backyard."
0,4,4,5,4,5,4,3,Labrador Retriever,F,Yes,Iams,"Walks, free running in backyard."
0,4,4,5,4,5,4,3,Labrador Retriever,F,Yes,Iams,"Walks, free running in backyard."
1,5,0,5,5,5,3,4,Labrador Retriever,M,Yes,IAMS,"WALKING ,FETCHING,RUNNING"
1,5,0,5,5,5,3,4,Labrador Retriever,M,Yes,IAMS,"WALKING ,FETCHING,RUNNING"
1,5,0,5,5,5,3,4,Labrador Retriever,M,Yes,IAMS,"WALKING ,FETCHING,RUNNING"
1,5,0,5,5,5,3,4,Labrador Retriever,M,Yes,IAMS,"WALKING ,FETCHING,RUNNING"
1,5,5,5,5,5,5,2,Labrador Retriever,M,Yes,IAMS lamb and rice,"walking ,fetching"
1,5,5,5,5,5,5,2,Labrador Retriever,M,Yes,IAMS lamb and rice,"walking ,fetching"
1,5,5,5,5,5,5,2,Labrador Retriever,M,Yes,IAMS lamb and rice,"walking ,fetching"
1,5,5,5,5,5,5,2,Labrador Retriever,M,Yes,IAMS lamb and rice,"walking ,fetching"
0,4,5,5,5,4,4,3,Labrador Retriever,F,Yes,Wellness Adult,"walking, playing in backyard, playing with another pup, games in the house"
0,4,5,5,5,4,4,3,Labrador Retriever,F,Yes,Wellness Adult,"walking, playing in backyard, playing with another pup, games in the house"
0,4,5,5,5,4,4,3,Labrador Retriever,F,Yes,Wellness Adult,"walking, playing in backyard, playing with another pup, games in the house"
0,4,5,5,5,4,4,3,Labrador Retriever,F,Yes,Wellness Adult,"walking, playing in backyard, playing with another pup, games in the house"
0,4,5,4,5,4,4,3,Labrador Retriever,F,Yes,Wellness Original Adult,"walks, fetch, dog play, run in yard"
0,4,5,4,5,4,4,3,Labrador Retriever,F,Yes,Wellness Original Adult,"walks, fetch, dog play, run in yard"
0,4,5,4,5,4,4,3,Labrador Retriever,F,Yes,Wellness Original Adult,"walks, fetch, dog play, run in yard"
0,4,5,4,5,4,4,3,Labrador Retriever,F,Yes,Wellness Original Adult,"walks, fetch, dog play, run in yard"
0,4,4,4,5,5,3,5,Labrador Retriever,F,Yes,Iams Puppy Chow,indoor play
0,4,4,4,5,5,3,5,Labrador Retriever,F,Yes,Iams Puppy Chow,indoor play
0,4,4,4,5,5,3,5,Labrador Retriever,F,Yes,Iams Puppy Chow,indoor play
0,4,4,4,5,5,3,5,Labrador Retriever,F,Yes,Iams Puppy Chow,indoor play
0,4,5,5,5,4,3,5,Labrador Retriever,F,Yes,Iams Proactive Adult,"walks, fetch, playtime with other dogs, backyard exploration"
0,4,5,5,5,4,3,5,Labrador Retriever,F,Yes,Iams Proactive Adult,"walks, fetch, playtime with other dogs, backyard exploration"
0,4,5,5,5,4,3,5,Labrador Retriever,F,Yes,Iams Proactive Adult,"walks, fetch, playtime with other dogs, backyard exploration"
0,4,5,5,5,4,3,5,Labrador Retriever,F,Yes,Iams Proactive Adult,"walks, fetch, playtime with other dogs, backyard exploration"
1,5,5,4,5,5,4,4,Labrador Retriever,M,Yes,taste of the wild,walks/runs
1,5,5,4,5,5,4,4,Labrador Retriever,M,Yes,taste of the wild,walks/runs
1,5,5,4,5,5,4,4,Labrador Retriever,M,Yes,taste of the wild,walks/runs
1,5,5,4,5,5,4,4,Labrador Retriever,M,Yes,taste of the wild,walks/runs
1,5,5,5,5,4,5,4,Labrador Retriever,M,Yes,purina puppy pro large breed,"run in park, walks"
1,5,5,5,5,4,5,4,Labrador Retriever,M,Yes,purina puppy pro large breed,"run in park, walks"
1,5,5,5,5,4,5,4,Labrador Retriever,M,Yes,purina puppy pro large breed,"run in park, walks"
1,5,5,5,5,4,5,4,Labrador Retriever,M,Yes,purina puppy pro large breed,"run in park, walks"
1,5,5,5,5,5,4,4,Labrador Retriever,M,Yes,taste of the wild,walks
1,5,5,5,5,5,4,4,Labrador Retriever,M,Yes,taste of the wild,walks
1,5,5,5,5,5,4,4,Labrador Retriever,M,Yes,taste of the wild,walks
1,5,5,5,5,5,4,4,Labrador Retriever,M,Yes,taste of the wild,walks
1,5,4,5,5,5,4,4,Labrador Retriever,M,Yes,taste of the wild,walk/run
1,5,4,5,5,5,4,4,Labrador Retriever,M,Yes,taste of the wild,walk/run
1,5,4,5,5,5,4,4,Labrador Retriever,M,Yes,taste of the wild,walk/run
1,5,4,5,5,5,4,4,Labrador Retriever,M,Yes,taste of the wild,walk/run
1,5,4,5,5,5,4,4,Labrador Retriever,M,Yes,Taste of the Wild,tires in the heat
1,5,4,5,5,5,4,4,Labrador Retriever,M,Yes,Taste of the Wild,tires in the heat
1,5,4,5,5,5,4,4,Labrador Retriever,M,Yes,Taste of the Wild,tires in the heat
1,5,4,5,5,5,4,4,Labrador Retriever,M,Yes,Taste of the Wild,tires in the heat
0,5,5,5,5,5,4,5,Labrador Retriever,F,Yes,Iams puppy,walking on sidewalk and running free in fenced back yard
0,5,5,5,5,5,4,5,Labrador Retriever,F,Yes,Iams puppy,walking on sidewalk and running free in fenced back yard
0,5,5,5,5,5,4,5,Labrador Retriever,F,Yes,Iams puppy,walking on sidewalk and running free in fenced back yard
0,5,5,5,5,5,4,5,Labrador Retriever,F,Yes,Iams puppy,walking on sidewalk and running free in fenced back yard
0,5,5,5,5,4,5,5,Labrador Retriever,F,Yes,Iams Adult,"long trail walks, ball playing.swimming"
0,5,5,5,5,4,5,5,Labrador Retriever,F,Yes,Iams Adult,"long trail walks, ball playing.swimming"
0,5,5,5,5,4,5,5,Labrador Retriever,F,Yes,Iams Adult,"long trail walks, ball playing.swimming"
0,5,5,5,5,4,5,5,Labrador Retriever,F,Yes,Iams Adult,"long trail walks, ball playing.swimming"
0,5,5,5,5,5,5,5,Labrador Retriever,F,Yes,Iams Lamb & Rice,"trail walks, swimming, playing ball"
0,5,5,5,5,5,5,5,Labrador Retriever,F,Yes,Iams Lamb & Rice,"trail walks, swimming, playing ball"
0,5,5,5,5,5,5,5,Labrador Retriever,F,Yes,Iams Lamb & Rice,"trail walks, swimming, playing ball"
0,5,5,5,5,5,5,5,Labrador Retriever,F,Yes,Iams Lamb & Rice,"trail walks, swimming, playing ball"
0,3,3,5,5,4,2,5,Labrador Retriever,M,Yes,Fromm Family Foods,"highly excitable, lots of energy"
0,3,3,5,5,4,2,5,Labrador Retriever,M,Yes,Fromm Family Foods,"highly excitable, lots of energy"
0,3,3,5,5,4,2,5,Labrador Retriever,M,Yes,Fromm Family Foods,"highly excitable, lots of energy"
0,4,5,5,4,4,3,5,Labrador Retriever,M,Yes,Fromm Family Foods,"Playing follow me in the park, playing fetch, 3-4 walks a day (~.5-1 mile)"
0,4,5,5,4,4,3,5,Labrador Retriever,M,Yes,Fromm Family Foods,"Playing follow me in the park, playing fetch, 3-4 walks a day (~.5-1 mile)"
0,4,5,5,4,4,3,5,Labrador Retriever,M,Yes,Fromm Family Foods,"Playing follow me in the park, playing fetch, 3-4 walks a day (~.5-1 mile)"
0,5,2,5,5,5,2,5,Labrador Retriever,M,Yes,Fromm Family Foods,Play in yard (fetch/follow me) walk
0,5,2,5,5,5,2,5,Labrador Retriever,M,Yes,Fromm Family Foods,Play in yard (fetch/follow me) walk
0,5,2,5,5,5,2,5,Labrador Retriever,M,Yes,Fromm Family Foods,Play in yard (fetch/follow me) walk
0,4,2,4,5,0,0,0,Labrador Retriever,M,Yes,Fromm Family Foods,"3 walks/day (~40mins. each), free play 30 minutes, ~2 training session (~15/min. each)"
0,4,2,4,5,0,0,0,Labrador Retriever,M,Yes,Fromm Family Foods,"3 walks/day (~40mins. each), free play 30 minutes, ~2 training session (~15/min. each)"
0,4,2,4,5,0,0,0,Labrador Retriever,M,Yes,Fromm Family Foods,"3 walks/day (~40mins. each), free play 30 minutes, ~2 training session (~15/min. each)"
1,5,5,4,5,4,4,3,Labrador Retriever,M,Yes,Purina,"play, walks"
1,5,5,4,5,4,4,3,Labrador Retriever,M,Yes,Purina,"play, walks"
1,5,5,4,5,4,4,3,Labrador Retriever,M,Yes,Purina,"play, walks"
1,5,5,4,5,4,4,3,Labrador Retriever,M,Yes,Purina,"play, walks"
1,5,4,1,5,4,4,2,Labrador Retriever,M,Yes,Blue Buffalo large breed puppy food,"walking, playing with other dogs"
1,5,4,1,5,4,4,2,Labrador Retriever,M,Yes,Blue Buffalo large breed puppy food,"walking, playing with other dogs"
1,5,4,1,5,4,4,2,Labrador Retriever,M,Yes,Blue Buffalo large breed puppy food,"walking, playing with other dogs"
1,5,4,1,5,4,4,2,Labrador Retriever,M,Yes,Blue Buffalo large breed puppy food,"walking, playing with other dogs"
1,5,5,4,5,4,5,4,Labrador Retriever,M,Yes,Blue Buffalo large breed adult food,"walking, playing with other dogs"
1,5,5,4,5,4,5,4,Labrador Retriever,M,Yes,Blue Buffalo large breed adult food,"walking, playing with other dogs"
1,5,5,4,5,4,5,4,Labrador Retriever,M,Yes,Blue Buffalo large breed adult food,"walking, playing with other dogs"
1,5,5,4,5,4,5,4,Labrador Retriever,M,Yes,Blue Buffalo large breed adult food,"walking, playing with other dogs"
1,4,5,5,5,5,4,5,Labrador Retriever,M,Yes,Iams puppy and Taste of the Wild,daily walks and puppy play with other dog in house and co worker's puppy at work during lunch
1,4,5,5,5,5,4,5,Labrador Retriever,M,Yes,Iams puppy and Taste of the Wild,daily walks and puppy play with other dog in house and co worker's puppy at work during lunch
1,4,5,5,5,5,4,5,Labrador Retriever,M,Yes,Iams puppy and Taste of the Wild,daily walks and puppy play with other dog in house and co worker's puppy at work during lunch
1,5,5,5,5,5,5,5,Labrador Retriever,M,Yes,Taste Of The Wild,Daily walks and play time with other 4 legged friends
1,5,5,5,5,5,5,5,Labrador Retriever,M,Yes,Taste Of The Wild,Daily walks and play time with other 4 legged friends
1,5,5,5,5,5,5,5,Labrador Retriever,M,Yes,Taste Of The Wild,Daily walks and play time with other 4 legged friends
0,5,5,5,5,5,4,3,Labrador Retriever,M,Yes,"Nature's Select Chicken, Lamb, and Rice","walks, fetch, soccer, follow me"
0,5,5,5,5,5,4,3,Labrador Retriever,M,Yes,"Nature's Select Chicken, Lamb, and Rice","walks, fetch, soccer, follow me"
0,5,5,5,5,5,4,3,Labrador Retriever,M,Yes,"Nature's Select Chicken, Lamb, and Rice","walks, fetch, soccer, follow me"
0,5,5,5,5,5,4,5,Labrador Retriever,M,Yes,Iams Minichunks,"walking, playing fetch, running with other pups"
0,5,5,5,5,5,4,5,Labrador Retriever,M,Yes,Iams Minichunks,"walking, playing fetch, running with other pups"
0,5,5,5,5,5,4,5,Labrador Retriever,M,Yes,Iams Minichunks,"walking, playing fetch, running with other pups"
0,4,4,3,4,2,2,3,Labrador Retriever,M,Yes,Iams,"Fetch, playing with toys, running outside off leash in fenced in backyard"
0,4,4,3,4,2,2,3,Labrador Retriever,M,Yes,Iams,"Fetch, playing with toys, running outside off leash in fenced in backyard"
0,4,4,3,4,2,2,3,Labrador Retriever,M,Yes,Iams,"Fetch, playing with toys, running outside off leash in fenced in backyard"
0,5,5,5,5,5,3,5,Labrador Retriever,M,Yes,Iams  Minichunks,"Fetch, chasing ball, hide and go seek"
0,5,5,5,5,5,3,5,Labrador Retriever,M,Yes,Iams  Minichunks,"Fetch, chasing ball, hide and go seek"
0,5,5,5,5,5,3,5,Labrador Retriever,M,Yes,Iams  Minichunks,"Fetch, chasing ball, hide and go seek"
1,5,5,5,5,3,3,4,Labrador Retriever,F,Yes,IAMS puppy probiotic,"LLW, Recall, Follow Me, Exploring on Leash, Playtime."
1,5,5,5,5,3,3,4,Labrador Retriever,F,Yes,IAMS puppy probiotic,"LLW, Recall, Follow Me, Exploring on Leash, Playtime."
1,5,5,0,4,4,4,3,Labrador Retriever,F,Yes,Iams,"LLW, long line, free play, training."
1,5,5,0,4,4,4,3,Labrador Retriever,F,Yes,Iams,"LLW, long line, free play, training."
1,5,5,5,4,4,4,3,Labrador Retriever,F,Yes,IAMS,walking
1,5,5,5,4,4,4,3,Labrador Retriever,F,Yes,IAMS,walking
0,5,5,5,5,5,4,4,Labrador Retriever,F,Yes,IAMS,WALKS/FREE RUN IN FENCED IN AREA to play
0,5,5,5,5,5,4,4,Labrador Retriever,F,Yes,IAMS,WALKS/FREE RUN IN FENCED IN AREA to play
0,5,5,5,5,5,4,4,Labrador Retriever,F,Yes,IAMS,WALKS/FREE RUN IN FENCED IN AREA to play
0,5,4,5,4,5,4,2,Labrador Retriever,F,Yes,IAMS,WALKS/ PLAYING FETCH OUTSIDE/PLAYING WITH OTHER DOGS
0,5,4,5,4,5,4,2,Labrador Retriever,F,Yes,IAMS,WALKS/ PLAYING FETCH OUTSIDE/PLAYING WITH OTHER DOGS
0,5,4,5,4,5,4,2,Labrador Retriever,F,Yes,IAMS,WALKS/ PLAYING FETCH OUTSIDE/PLAYING WITH OTHER DOGS
0,3,4,5,5,5,4,3,Labrador Retriever,F,Yes,IAMS,WALKS
0,3,4,5,5,5,4,3,Labrador Retriever,F,Yes,IAMS,WALKS
0,3,4,5,5,5,4,3,Labrador Retriever,F,Yes,IAMS,WALKS
1,5,5,5,5,4,4,3,Labrador Retriever,M,Yes,Regal,"fetch, walks, playing with other dogs"
1,5,5,5,5,4,4,3,Labrador Retriever,M,Yes,Regal,"fetch, walks, playing with other dogs"
1,5,5,5,5,4,4,3,Labrador Retriever,M,Yes,Regal,"fetch, walks, playing with other dogs"
1,5,5,4,5,5,4,3,Labrador Retriever,M,Yes,Regal,"walk, run, fetch, play with other dogs, train"
1,5,5,4,5,5,4,3,Labrador Retriever,M,Yes,Regal,"walk, run, fetch, play with other dogs, train"
1,5,5,4,5,5,4,3,Labrador Retriever,M,Yes,Regal,"walk, run, fetch, play with other dogs, train"
1,5,5,5,4,5,3,2,Labrador Retriever,M,Yes,Regal,Walk/run/chewing/fetch/play in pool/plays with other dogs
1,5,5,5,4,5,3,2,Labrador Retriever,M,Yes,Regal,Walk/run/chewing/fetch/play in pool/plays with other dogs
1,5,5,5,4,5,3,2,Labrador Retriever,M,Yes,Regal,Walk/run/chewing/fetch/play in pool/plays with other dogs
1,5,4,5,5,4,3,1,Labrador Retriever,F,Yes,Iams Puppy,"Walking,  running, training, playing, and fetch"
1,5,4,5,5,4,3,1,Labrador Retriever,F,Yes,Iams Puppy,"Walking,  running, training, playing, and fetch"
1,5,4,5,5,4,3,1,Labrador Retriever,F,Yes,Iams Puppy,"Walking,  running, training, playing, and fetch"
1,5,4,5,5,4,3,1,Labrador Retriever,F,Yes,Iams Puppy,"Walking,  running, training, playing, and fetch"
1,5,5,5,5,5,4,3,Labrador Retriever,F,Yes,HealthWise Chicken and Oatmeal,"Walking, Running, Fetch, Playing with other dogs"
1,5,5,5,5,5,4,3,Labrador Retriever,F,Yes,HealthWise Chicken and Oatmeal,"Walking, Running, Fetch, Playing with other dogs"
1,5,5,5,5,5,4,3,Labrador Retriever,F,Yes,HealthWise Chicken and Oatmeal,"Walking, Running, Fetch, Playing with other dogs"
1,5,5,5,5,5,4,3,Labrador Retriever,F,Yes,HealthWise Chicken and Oatmeal,"Walking, Running, Fetch, Playing with other dogs"
1,5,5,5,5,5,4,4,Labrador Retriever,F,Yes,Health wise chicken and oatmeal,"walks, play in backyard."
1,5,5,5,5,5,4,4,Labrador Retriever,F,Yes,Health wise chicken and oatmeal,"walks, play in backyard."
1,5,5,5,5,5,4,4,Labrador Retriever,F,Yes,Health wise chicken and oatmeal,"walks, play in backyard."
1,5,5,5,5,5,4,4,Labrador Retriever,F,Yes,Health wise chicken and oatmeal,"walks, play in backyard."
0,5,4,5,5,4,4,4,Labrador Retriever,M,Yes,Iams,Daily Walks
0,5,4,5,5,4,4,4,Labrador Retriever,M,Yes,Iams,Daily Walks
0,5,4,5,5,4,4,4,Labrador Retriever,M,Yes,Iams,Daily Walks
1,5,5,5,5,5,4,4,German Shepherd,M,Yes,california natural - purina pro plan mixed,"walking, running/playing, swimming"
1,5,5,5,5,5,4,4,German Shepherd,M,Yes,california natural - purina pro plan mixed,"walking, running/playing, swimming"
1,5,5,5,5,5,4,4,German Shepherd,M,Yes,california natural - purina pro plan mixed,"walking, running/playing, swimming"
1,5,5,5,5,5,4,4,German Shepherd,M,Yes,california natural - purina pro plan mixed,"walking, running/playing, swimming"
1,5,5,5,5,5,4,4,German Shepherd,M,Yes,california natural - purina pro plan mixed,"walking, running/playing, swimming"
1,5,4,4,4,4,1,4,German Shepherd,M,Yes,Iams,"Walks, playing fetch, running around yard"
1,5,4,4,4,4,1,4,German Shepherd,M,Yes,Iams,"Walks, playing fetch, running around yard"
1,5,4,4,4,4,1,4,German Shepherd,M,Yes,Iams,"Walks, playing fetch, running around yard"
1,5,4,4,4,4,1,4,German Shepherd,M,Yes,Iams,"Walks, playing fetch, running around yard"
1,5,4,4,4,4,1,4,German Shepherd,M,Yes,Iams,"Walks, playing fetch, running around yard"
1,5,4,5,4,4,3,4,German Shepherd,M,Yes,Iams,"Walks, Swimming, Fetch"
1,5,4,5,4,4,3,4,German Shepherd,M,Yes,Iams,"Walks, Swimming, Fetch"
1,5,4,5,4,4,3,4,German Shepherd,M,Yes,Iams,"Walks, Swimming, Fetch"
1,5,4,5,4,4,3,4,German Shepherd,M,Yes,Iams,"Walks, Swimming, Fetch"
1,5,4,5,4,4,3,4,German Shepherd,M,Yes,Iams,"Walks, Swimming, Fetch"
1,5,5,5,5,5,4,3,Labrador Retriever,F,Yes,blue seal natural 26,walks/play w family dog/swims
1,5,5,5,5,5,4,3,Labrador Retriever,F,Yes,blue seal natural 26,walks/play w family dog/swims
1,5,5,4,5,1,3,1,Labrador Retriever,F,Yes,Blue seal,walks and runs and plays with our 4 year old lab
1,5,5,4,5,1,3,1,Labrador Retriever,F,Yes,Blue seal,walks and runs and plays with our 4 year old lab
1,3,4,4,5,4,4,2,Labrador Retriever,F,Yes,Blue Seal 46,We walk her and she plays with our other dog. Sometimes she runs around outside in the yard
1,3,4,4,5,4,4,2,Labrador Retriever,F,Yes,Blue Seal 46,We walk her and she plays with our other dog. Sometimes she runs around outside in the yard
1,5,5,4,4,4,2,3,Labrador Retriever,M,Yes,IAMS,"Walks at stores at least once a day, and walks around neighborhood and yard, at least 3 or 4 times a day."
1,5,5,4,4,4,2,3,Labrador Retriever,M,Yes,IAMS,"Walks at stores at least once a day, and walks around neighborhood and yard, at least 3 or 4 times a day."
1,5,5,4,4,4,2,3,Labrador Retriever,M,Yes,IAMS,"Walks at stores at least once a day, and walks around neighborhood and yard, at least 3 or 4 times a day."
1,5,5,3,5,4,2,3,Labrador Retriever,M,Yes,Iams Puppy Food,"Brisk walks around neighborhood, at least 3xs per day, outings at least once a day, everyday"
1,5,5,3,5,4,2,3,Labrador Retriever,M,Yes,Iams Puppy Food,"Brisk walks around neighborhood, at least 3xs per day, outings at least once a day, everyday"
1,5,5,3,5,4,2,3,Labrador Retriever,M,Yes,Iams Puppy Food,"Brisk walks around neighborhood, at least 3xs per day, outings at least once a day, everyday"
1,5,5,5,5,5,4,4,Labrador Retriever,M,Yes,Iams puppy food,"Lots of time outside, getting busy, training, at least one long walk per day, plays ball, chases toys."
1,5,5,5,5,5,4,4,Labrador Retriever,M,Yes,Iams puppy food,"Lots of time outside, getting busy, training, at least one long walk per day, plays ball, chases toys."
1,5,5,5,5,5,4,4,Labrador Retriever,M,Yes,Iams puppy food,"Lots of time outside, getting busy, training, at least one long walk per day, plays ball, chases toys."
0,5,4,4,5,4,4,4,Labrador Retriever,M,Yes,nutro,"walk, snowshoe 2x/day"
0,5,4,4,5,4,4,4,Labrador Retriever,M,Yes,nutro,"walk, snowshoe 2x/day"
0,5,3,4,5,4,3,5,Labrador Retriever,F,Yes,Iams Puppy Chow,"Walking, playing fetch, free running in yard"
0,5,3,4,5,4,3,5,Labrador Retriever,F,Yes,Iams Puppy Chow,"Walking, playing fetch, free running in yard"
0,5,3,4,5,4,3,5,Labrador Retriever,F,Yes,Iams Puppy Chow,"Walking, playing fetch, free running in yard"
0,5,5,5,5,5,3,4,Labrador Retriever,F,Yes,Iams Lamb and Rice,"Playing with other dog, running in backyard, fetching tennis ball, swimming in lake"
0,5,5,5,5,5,3,4,Labrador Retriever,F,Yes,Iams Lamb and Rice,"Playing with other dog, running in backyard, fetching tennis ball, swimming in lake"
0,5,5,5,5,5,3,4,Labrador Retriever,F,Yes,Iams Lamb and Rice,"Playing with other dog, running in backyard, fetching tennis ball, swimming in lake"
0,5,5,5,5,5,5,4,Labrador Retriever,F,Yes,Iams Lamb and Rice,"Running with other dog, fetching, playing with toys"
0,5,5,5,5,5,5,4,Labrador Retriever,F,Yes,Iams Lamb and Rice,"Running with other dog, fetching, playing with toys"
0,5,5,5,5,5,5,4,Labrador Retriever,F,Yes,Iams Lamb and Rice,"Running with other dog, fetching, playing with toys"
1,5,5,4,5,4,4,3,Labrador Retriever,F,Yes,iams lamb and rice,"walking, hiking, light jogging, puppy play on the beach"
1,5,5,4,5,4,4,3,Labrador Retriever,F,Yes,iams lamb and rice,"walking, hiking, light jogging, puppy play on the beach"
1,5,5,4,5,4,4,3,Labrador Retriever,F,Yes,iams lamb and rice,"walking, hiking, light jogging, puppy play on the beach"
1,5,4,4,5,4,3,3,Labrador Retriever,F,Yes,Iams lamb and rice,"walking,playing,hiking,swimming"
1,5,4,4,5,4,3,3,Labrador Retriever,F,Yes,Iams lamb and rice,"walking,playing,hiking,swimming"
1,5,4,4,5,4,3,3,Labrador Retriever,F,Yes,Iams lamb and rice,"walking,playing,hiking,swimming"
1,4,5,4,5,3,4,4,Labrador Retriever,F,Yes,iams,walking - a little hiking - playing
1,4,5,4,5,3,4,4,Labrador Retriever,F,Yes,iams,walking - a little hiking - playing
1,4,5,4,5,3,4,4,Labrador Retriever,F,Yes,iams,walking - a little hiking - playing
1,4,5,4,5,4,4,3,Labrador Retriever,F,Yes,iams lamb and rice,"walking, hiking, light jogging, puppy play, fetch"
1,4,5,4,5,4,4,3,Labrador Retriever,F,Yes,iams lamb and rice,"walking, hiking, light jogging, puppy play, fetch"
1,4,5,4,5,4,4,3,Labrador Retriever,F,Yes,iams lamb and rice,"walking, hiking, light jogging, puppy play, fetch"
1,5,5,5,5,3,3,3,Labrador Retriever,F,Yes,Iams smart puppy (switching to adult with next purchase),"walks, runs in back yard"
1,5,5,5,5,3,3,3,Labrador Retriever,F,Yes,Iams smart puppy (switching to adult with next purchase),"walks, runs in back yard"
